Periode,Gare de départ,AMIENS,BAYONNE,BELFORT,BÉZIERS,BORDEAUX-ST-JEAN,BOULOGNE-VILLE,BOURGES,BOURG-ST-MAURICE/ST-GERVAIS,BRIANÇON,BRIVE/CAHORS,CAEN,CERBERE,CERBÈRE,CHERBOURG,CLERMONT-FERRAND,GRANVILLE,HENDAYE,LATOUR-DE-CAROL,LE HAVRE,LIMOGES,LYON,LYON-PART-DIEU,MARSEILLE-ST-CHARLES,MAUBEUGE,MAUBEUGE/CAMBRAI,MODANE,NANTES,NEVERS,NICE-VILLE,NÎMES,ORLÉANS,PARIS-AUSTERLITZ,PARIS-BERCY,PARIS-EST,PARIS-NORD,PARIS-ST-LAZARE,PARIS-VAUGIRARD,RODEZ/ALBI,ROUEN,ROUEN-RIVE-DROITE,ST-QUENTIN,TOULOUSE-MATABIAU,TOULOUSE-MATABIAU/CERBERE,TOULOUSE-MATABIAU/RODEZ,TOURS,TROUVILLE-DEAUVILLE,TROYES
2019-09,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,,,,,,,,,,,
2019-09,CLERMONT-FERRAND,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,,,,,,,,,,,,,,
2019-09,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157,,,,,,,,,,
2019-09,LATOUR-DE-CAROL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,
2019-09,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348,,,,,,,,,,,
2019-09,LYON,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,
2019-09,MARSEILLE-ST-CHARLES,,,,,222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09,NANTES,,,,,89,,,,,,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09,PARIS-AUSTERLITZ,,,,,,,,,15,199,,,,,,,,28,,,,,,,,,,,,,,,,,,,,28,,,,84,28,,,,
2019-09,PARIS-BERCY,,,,,,,,,,,,,,,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09,PARIS-ST-LAZARE,,,,,,,,,,,257,,,175,,,,,339,,,,,,,,,,,,,,,,,,,,,301,,,,,,86,
2019-09,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09,ROUEN-RIVE-DROITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,,,,,,,,,,,
2019-09,TOULOUSE-MATABIAU,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,
2019-09,TOURS,,,,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-09,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,
2019-10,ALBI/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,
2019-10,BAYONNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,
2019-10,BÉZIERS,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,,,,208,,,,90,,,,,,,,,,,,,,,,,,,,
2019-10,BRIANÇON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,
2019-10,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,206,,,,,,,,,65,,
2019-10,CAHORS/BRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209,,,,,,,,,,,,,,,
2019-10,CERBERE/TOULOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,
2019-10,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207,,,,,,,,,,,
2019-10,CLERMONT-FERRAND,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,231,,,,,,,,,,,,,,
2019-10,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,,,,,,,,,,
2019-10,LATOUR-DE-CAROL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,
2019-10,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,,,,,,,,,,,
2019-10,LYON,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,
2019-10,MARSEILLE-ST-CHARLES,,,,,210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10,NANTES,,,,,88,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10,PARIS-AUSTERLITZ,,,,,,,,,13,199,,,,,,,,20,,,,,,,,,,,,,,,,,,,,25,,,,87,25,,,,
2019-10,PARIS-BERCY,,,,,,,,,,,,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10,PARIS-ST-LAZARE,,,,,,,,,,,255,,,208,,,,,363,,,,,,,,,,,,,,,,,,,,,330,,,,,,82,
2019-10,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10,ROUEN-RIVE-DROITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,,,,,,,,,,,
2019-10,TOULOUSE-MATABIAU,,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,
2019-10,TOURS,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-10,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,
2019-11,ALBI/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,
2019-11,BAYONNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,
2019-11,BÉZIERS,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,,,,174,,,,88,,,,,,,,,,,,,,,,,,,,
2019-11,BRIANÇON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,
2019-11,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,,,,,,,,,65,,
2019-11,CAHORS/BRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186,,,,,,,,,,,,,,,
2019-11,CERBERE/TOULOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,
2019-11,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199,,,,,,,,,,,
2019-11,CLERMONT-FERRAND,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218,,,,,,,,,,,,,,
2019-11,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,,,,,,,,,,
2019-11,LATOUR-DE-CAROL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,
2019-11,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337,,,,,,,,,,,
2019-11,LYON,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,
2019-11,MARSEILLE-ST-CHARLES,,,,,175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11,NANTES,,,,,88,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11,PARIS-AUSTERLITZ,,,,,,,,,26,179,,,,,,,,17,,,,,,,,,,,,,,,,,,,,24,,,,81,23,,,,
2019-11,PARIS-BERCY,,,,,,,,,,,,,,,217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11,PARIS-ST-LAZARE,,,,,,,,,,,240,,,191,,,,,336,,,,,,,,,,,,,,,,,,,,,311,,,,,,72,
2019-11,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11,ROUEN-RIVE-DROITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,279,,,,,,,,,,,
2019-11,TOULOUSE-MATABIAU,,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,
2019-11,TOURS,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-11,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,
2019-12,ALBI/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
2019-12,BAYONNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,
2019-12,BÉZIERS,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,,,,48,,,,11,,,,,,,,,,,,,,,,,,,,
2019-12,BRIANÇON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
2019-12,CAEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108,,,,,,,,,9,,
2019-12,CAHORS/BRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,,,
2019-12,CERBERE/TOULOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
2019-12,CHERBOURG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,,,,,,,
2019-12,CLERMONT-FERRAND,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,,,,,,,,,,,,,,
2019-12,GRANVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,
2019-12,LATOUR-DE-CAROL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,
2019-12,LE HAVRE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,,,,,,,,,,,
2019-12,LYON,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,
2019-12,MARSEILLE-ST-CHARLES,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12,NANTES,,,,,11,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12,PARIS-AUSTERLITZ,,,,,,,,,3,72,,,,,,,,2,,,,,,,,,,,,,,,,,,,,3,,,,31,3,,,,
2019-12,PARIS-BERCY,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12,PARIS-ST-LAZARE,,,,,,,,,,,111,,,106,,,,,169,,,,,,,,,,,,,,,,,,,,,167,,,,,,56,
2019-12,PARIS-VAUGIRARD,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12,ROUEN-RIVE-DROITE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166,,,,,,,,,,,
2019-12,TOULOUSE-MATABIAU,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,
2019-12,TOURS,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-12,TROUVILLE-DEAUVILLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,
2020-01,BÉZIERS,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,,,,117,,,,31,,,,,,,,,,,,,,,,,,,,
2020-01,BRIANÇON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,
2020-01,CAHORS/BRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130,,,,,,,,,,,,,,,
2020-01,CERBERE/TOULOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
2020-01,CLERMONT-FERRAND,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,,,,,,,,,,,,,,
2020-01,HENDAYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,
2020-01,LATOUR-DE-CAROL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
2020-01,LYON,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,
2020-01,MARSEILLE-ST-CHARLES,,,,,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01,NANTES,,,,,31,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01,PARIS-AUSTERLITZ,,,,,,,,,7,129,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,,,,71,2,,,,
2020-01,PARIS-BERCY,,,,,,,,,,,,,,,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01,TOULOUSE-MATABIAU,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,
2020-02,ALBI/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,
2020-02,BÉZIERS,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,,,,216,,,,85,,,,,,,,,,,,,,,,,,,,
2020-02,BRIANÇON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,
2020-02,CAHORS/BRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,,,,,,,,,,,,,,,
2020-02,CERBERE/TOULOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,
2020-02,CLERMONT-FERRAND,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214,,,,,,,,,,,,,,
2020-02,HENDAYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115,,,,,
2020-02,LATOUR-DE-CAROL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,
2020-02,LYON,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,
2020-02,MARSEILLE-ST-CHARLES,,,,,203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,NANTES,,,,,85,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,PARIS-AUSTERLITZ,,,,,,,,,29,165,,,,,,,,19,,,,,,,,,,,,,,,,,,,,22,,,,79,21,,,,
2020-02,PARIS-BERCY,,,,,,,,,,,,,,,214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-02,TOULOUSE-MATABIAU,,,,,,,,,,,,,,,,,115,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,
2020-03,ALBI/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,
2020-03,BÉZIERS,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,,,,125,,,,62,,,,,,,,,,,,,,,,,,,,
2020-03,BRIANÇON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,
2020-03,CAHORS/BRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,,,,
2020-03,CERBERE/TOULOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,
2020-03,CLERMONT-FERRAND,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,141,,,,,,,,,,,,,,
2020-03,HENDAYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,
2020-03,LATOUR-DE-CAROL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,
2020-03,LYON,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,
2020-03,MARSEILLE-ST-CHARLES,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03,NANTES,,,,,62,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03,PARIS-AUSTERLITZ,,,,,,,,,15,79,,,,,,,,12,,,,,,,,,,,,,,,,,,,,10,,,,42,14,,,,
2020-03,PARIS-BERCY,,,,,,,,,,,,,,,139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-03,TOULOUSE-MATABIAU,,,,,,,,,,,,,,,,,64,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,
2020-04,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,
2020-04,CLERMONT-FERRAND,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,
2020-04,NANTES,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-04,PARIS-BERCY,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,BÉZIERS,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,,,,44,,,,32,,,,,,,,,,,,,,,,,,,,
2020-05,CAHORS/BRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,
2020-05,CLERMONT-FERRAND,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,
2020-05,HENDAYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,
2020-05,LYON,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,
2020-05,MARSEILLE-ST-CHARLES,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,NANTES,,,,,32,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,PARIS-AUSTERLITZ,,,,,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,
2020-05,PARIS-BERCY,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-05,TOULOUSE-MATABIAU,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,
2020-06,BÉZIERS,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,,,,138,,,,66,,,,,,,,,,,,,,,,,,,,
2020-06,CAHORS/BRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,,,,,,,,,,
2020-06,CLERMONT-FERRAND,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,,,
2020-06,HENDAYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,
2020-06,LYON,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,
2020-06,MARSEILLE-ST-CHARLES,,,,,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,NANTES,,,,,66,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,PARIS-AUSTERLITZ,,,,,,,,,,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,,,,,
2020-06,PARIS-BERCY,,,,,,,,,,,,,,,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-06,TOULOUSE-MATABIAU,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,61,,,,,,,,,,,,,,,
2020-07,ALBI/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,
2020-07,BÉZIERS,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,,,,213,,,,91,,,,,,,,,,,,,,,,,,,,
2020-07,BRIANÇON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,
2020-07,CAHORS/BRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,,,,,,,,,,,,,,,
2020-07,CERBERE/TOULOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,
2020-07,CLERMONT-FERRAND,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201,,,,,,,,,,,,,,
2020-07,HENDAYE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,,,,,
2020-07,LYON,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,
2020-07,MARSEILLE-ST-CHARLES,,,,,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,NANTES,,,,,89,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,PARIS-AUSTERLITZ,,,,,,,,,27,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,85,21,,,,
2020-07,PARIS-BERCY,,,,,,,,,,,,,,,199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-07,TOULOUSE-MATABIAU,,,,,,,,,,,,,,,,,123,,,,,,,,,,,,,,,85,,,,,,,,,,,,,,,
2020-08,ALBI/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,
2020-08,BAYONNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,,,,,
2020-08,BÉZIERS,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,,,,214,,,,86,,,,,,,,,,,,,,,,,,,,
2020-08,BRIANÇON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,
2020-08,CAHORS/BRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195,,,,,,,,,,,,,,,
2020-08,CERBERE/TOULOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,
2020-08,CLERMONT-FERRAND,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213,,,,,,,,,,,,,,
2020-08,LATOUR-DE-CAROL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,
2020-08,LYON,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,
2020-08,MARSEILLE-ST-CHARLES,,,,,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,NANTES,,,,,90,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,PARIS-AUSTERLITZ,,,,,,,,,30,183,,,,,,,,2,,,,,,,,,,,,,,,,,,,,15,,,,88,30,,,,
2020-08,PARIS-BERCY,,,,,,,,,,,,,,,211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-08,TOULOUSE-MATABIAU,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,
2020-09,ALBI/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,
2020-09,BAYONNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,,,,
2020-09,BÉZIERS,,,,,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,,,,224,,,,0,,,,,,,,,,,,,,,,,,,,
2020-09,BRIANÇON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,
2020-09,CAHORS/BRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,,,,,,,,,,,,,,,
2020-09,CERBERE/TOULOUSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,
2020-09,CLERMONT-FERRAND,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219,,,,,,,,,,,,,,
2020-09,LATOUR-DE-CAROL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,
2020-09,LYON,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,
2020-09,MARSEILLE-ST-CHARLES,,,,,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,NANTES,,,,,0,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,PARIS-AUSTERLITZ,,,,,,,,,27,176,,,,,,,,23,,,,,,,,,,,,,,,,,,,,27,,,,84,27,,,,
2020-09,PARIS-BERCY,,,,,,,,,,,,,,,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09,TOULOUSE-MATABIAU,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,,,,,,,,,,,,,,,
2020-10,ALBI/RODEZ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,
2020-10,BAYONNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,,,,,
2020-10,BÉZIERS,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10,BORDEAUX-ST-JEAN,,,,,,,,,,,,,,,,,,,,,,,209,,,,0,,,,,,,,,,,,,,,,,,,,
2020-10,BRIANÇON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,
2020-10,CAHORS/BRIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,,,,,,,,,,,,,,,
